Is Aperture a PhotoShop killer?,IsApertureaPhotoShopkiller,"<p>Apple just announced its ""Professional"" image editing program, Aperture. It is designed for professional image editing. So how does it compare to PhotoShop? The answer is it is very lame compared to PhotoShop. </p><p>
</p><p>
Aperture does not allow you to do any actual retouching, even though Apple says you can in their marketing. There are no cloning or paint tools. The only editing that Aperture lets you do is make tonal and color changes in a nondestructive way. Photoshop has allowed for this for over seven years now.</p><p>
</p><p>
The one thing that Aperture lets you do that is pretty cool is that it uses Apple's Core Image API. The Core Image API is Apple's underlying image processing using the Quartz imaging engine. Adobe has always used their own engine for image processing. This may give Apple some speed advantages.</p><p>
</p><p>
The price tag is steep at $499.00 US. For 100 bucks more, I would just buy a copy of PhotoShop. </p>",2011-01-18 03:24:55.000,markdown
Raymond Camden Blog CFC,JediMasterBlogCFC,"<p>I had the pleasure to watch a presentation that Raymond Camden gave at MAX this week on the ColdFusion application.cfc component framework. </p><p>
</p><p>
Raymond amoung many other things is the creater of BlogCFC. BlogCFC is by far the most popular Blog software for ColdFusion and BlueDragon. My blog is running on this software, and as I told Ray at MAX the software I wrote for my blog before ""sucked"". Ray's is much better than mine, hence why I am using his code. Ray also told me he is trying keep tract of all of the sites that are using BlogCFC so he can list links to them on his site.</p><p>
</p><p>
Ray's regular <a href=""http://www.camdenfamily.com/morpheus/blog/"" target=""_blank"">blog</a> is a very good source for ColdFusion related information.</p><p>
</p><p>
You can download the <a href=""http://ray.camdenfamily.com/blog.zip"">BlogCFC zip file</a> here.</p>",2011-01-18 03:24:55.000,markdown
Tampa Bay Macromedia/ColdFusion User Group Has Been Reformed,Tampa-Bay-MacromediaColdFusion-User-Group-Has-Been-Reformed,<p>I received an email from a friend of mine I used to work with in Tampa. He is reforming our old user group as the Tampa Bay Adobe User Group. They are going to be meeting at the International Academy of Design and Technology in Tampa. They will be covering a whole slew of products from Macromedia and Adobe. </p>,2011-01-18 03:24:55.000,markdown
Airline Hell,Airline-Hell,"<p>The aerospace system in this county is not getting any better, it is getting worse. I am currently waiting on standby for another flight, because the connection was too late to the airport. And it does not look like I will get on this flight either.</p><p>
</p><p>
It has become almost impossible to fly across the country from regoinal airports, like the one in my current home city of Jacksonville. </p>",2011-01-18 03:24:55.000,markdown
Interviewed on webdevdesign podcast,Interviewed-on-webdevdesign-podcast,"<p>I was interviewed today for the <a href=""http://feeds.feedburner.com/webdevdesign"">webdevdesign Podcast</a>. I do not know if I will make into the final broadcast, but listen in just in case.</p><p>
</p><p>
Their show covers a host of different issues relating to web development. </p>",2011-01-18 03:24:55.000,markdown
Flex new data syncing features,Flex-new-data-syncing-features,"<p>I have seen about four sessions on Flex so far at MAX. The new features coming out in Flex 2.0 do two new things, messaging and data services. The messaging allows for real time updates of multiple Flex clients, so you can write a chat client if you wanted. You will be able to connect to a JMS server.</p><p>
</p><p>
The data services allow for flagless updates to a database server. You can use DAO objects to update an Array of objects.</p><p>
</p><p>
You can also use these two features together, so one user can add a row to a recordset, and the change is reflected in real time in all clients.</p>",2011-01-18 03:24:55.000,markdown
WiFi great at MAX,WiFi-great-at-MAX,"<p>I am starting my last day at MAX. I have to say the WiFI access at the conference is really good. I have had better access to the internet here than I do on my home WiFi network.</p><p>
</p><p>
All in all, this is one of the best organizied conferences I have been too. Kudos to Macromedia.</p><p>
</p><p>
I am looking forward to my next couple of Flex sessions. More posts soon. </p>",2011-01-18 03:24:56.000,markdown
"Flash, Flex and more Flash at MAX",Flash-Flex-and-more-Flash-at-MAX,"<p>I just finished watching the second day keynote at MAX. There was a lot of focus on Flash video, Flash lite, the next generation of Flash as well as Breeze.</p><p>
</p><p>
Adobe and Macromedia shared a demo on how to export video from After Effects into Flash 8. They showed how you can share an alpha channel, and line up the video in Flash.</p><p>
</p><p>
Jeremy Allaire gave a presentation on his video distribution network, BrightCove. You can even distribute video onto an iPod Video. The application front end for BrightCove is built in Flex.</p><p>
</p><p>
I have been through a couple of presentations on Actionscript 3.0 and Flex. Flex 2.0 is supposed to include a CF Adapter for providing AMF like functionality without having to use Flash remoting.</p><p>
</p><p>
The language improvements and VM changes for Actionscript 3.0 look very nice. The language will be type safe, and you will be able to register ColdFusion components in Flex as value objects. </p>",2011-01-18 03:24:56.000,markdown
ColdFusion Enterprise Integration presented by Sean Corfield at MAX,ColdFusion-Enterprise-Integration-presented-by-Sean-Corfield,"<p>Sean Corfield had a terrific presentation today on Enterprise integration using ColdFusion. I found this very interesting </p><p>
</p><p>
because this is the kind of development I do everyday. He talked a lot about about messaging based systems for integrating enterprise data. The Two big ones are JMS and SOAP. </p><p>
</p><p>
Other were also mentioned like of the microsoft variety. The importance of making sure your integration code is ""loosely coupled"" was also brought up in the presentation.</p><p>
</p><p>
He also mentioned how security is becoming a bigger factor, like adding the ability to use SOAP headers in the request and responce to a Web Service.</p><p>
</p><p>
Some of the other ways organizations exange data is by ftping or httping flat files and xml files. Occasionally some use a shared database, but this is uncommon because of differences of database schemas.</p><p>
</p><p>
There is a function on cflib called listFix() for fixing inproperly formated csv files. </p><p>
</p><p>
After watching this presentation, I definately want to start looking at using JMS more for integration. Sean also mentioned that there are many different providers for this type of software including open source.</p>",2011-01-18 03:24:56.000,markdown
cfform and qForms at the same time,cfform-and-qForms-at-the-same-time,"<p>Just finished watching a presentation on cfform by Mike Nimer of Macromedia. He showed how you can create you own XML skins for forms using CFML.</p><p>
</p><p>
One of the examples he gave used the fckeditor. He also said that you can use qForms in your skin if you do not like the JavaScript generated with cfform. I am a huge fan of qForms, so I will probably start creating my own skins now to take advantage of this feature. </p>",2011-01-18 03:24:56.000,markdown
Macromedia Labs annouced today at MAX,Macromedia-Labs-annouced-today-at-MAX,"<p>Macromedia officially announced Macromedia Labs today. From what I can tell, this will be a web site much like Google Labs where developers can try out the latest stuff from Macromedia.</p><p>
</p><p>
Macromedia is allowing developers to download ALPHA trials of the Flash 8.5 player and Flex Builder 2. FB2 is based on Zorn, and eclipse based IDE. </p>",2011-01-18 03:24:56.000,markdown
MAX 2005 begins in less than an hour,MAX-2005-begins-in-less-than-an-hour,<p>I am expecting a lot of news today at the conference. I hop to post peridodically throughout the day. </p>,2011-01-18 03:24:56.000,markdown
Macromedia MAX 2005,Macromedia-MAX-2005,"<p>I am going to my first Macromedia MAX this year. I am looking forward to seeing all of the other developers there, who I have talked to, but never met in person.</p><p>
</p><p>
I am hopinh to do a fair amount of blogging over what I see and hear at the conference.</p><p>
</p><p>
If you see me there, look me up. </p>",2011-01-18 03:24:56.000,markdown
DogYearsToHumanYears function found in our code,DogYearsToHumanYears-function-found-in-our-code,"<p>Years and years ago, when I was still using ColdFusion 5, I decided to contribute an UDF to the <a href=""http://www.cflib.org/"">cflib.org</a> web site. The function I wrote converts actual years to dog years.</p><p>
</p><p>
<div class=""code"">/**<br>
 * This UDF translates a dogs age to a humans age.<br>
 * <br>
 * @param age &nbsp;&nbsp;&nbsp; The age of the dog. <br>
 * @author David Fekke (<A HREF=""mailto:david@fekke.com"">david@fekke.com</A>) <br>
 * @version 1, February 14,<FONT COLOR=BLUE> 2002</FONT> <br>
 */<br>
function DogYearsToHumanYears(DogAge) {<br>
 return ((DogAge - 1)* 7) + 9;<br>
}</div> When I first submitted it, it was rejected because I used the wrong algorithm. I thought the corect way to determine dog years was to multiply actual years time seven. Raymond Camden corrected me, and when and found the correct calculation.</p><p>
</p><p>
We were going through the source code for an application we just purchased from another company, and we found my function with the entire common function library.</p><p>
</p><p>
An important warning that comes with the library is as follows;</p><p>
</p><p>
Warning:</p><p>
You may not need all the functions in this library. If speed</p><p>
is _extremely_ important, you may want to consider deleting</p><p>
functions you do not plan on using.</p>",2011-01-18 03:24:56.000,markdown
JaxFusion Roundtable meeting last night,JaxFusion-Roundtable-meeting-last-night,"<p>I attended the JaxFusion meeting last night. We had it at the Deerwood library. We discussed what topic CF developers would like to have presentations on at future meetings. Are next meeting will be next month, but I think we may try to find a new location. The library closes right at 8:00 PM. </p>",2011-01-18 03:24:56.000,markdown
Getting rid of duplicate records in a SQL Table,GettingridofduplicaterecordsinaSQLTable,"<p>Here is a simple way of getting rid of duplicate records in a SQL Server table. This comes up frequently when a customer gives you bad data. You can clean this up in temp tables before adding it to the actual database.</p><p>
</p><p>
<div class=""code"">DELETE temp_Table<br></p><p>
WHERE SOME_UNIQUE_CODE IN (SELECT SOME_UNIQUE_CODE<br></p><p>
FROM temp_Table<br></p><p>
GROUP BY SOME_UNIQUE_CODE<br></p><p>
HAVING COUNT(SOME_UNIQUE_CODE) &gt; 1)<br></p><p>
AND tempPrimaryKeyID NOT IN (SELECT MIN(tempPrimaryKeyID)<br></p><p>
FROM temp_Table<br></p><p>
GROUP BY SOME_UNIQUE_CODE<br></p><p>
HAVING COUNT(SOME_UNIQUE_CODE) &gt; 1);<br></p><p>
GO</div></p><p>
</p><p>
So by using the HAVING clause, you can check for a count greater than one on the column that has been duplicated using the COUNT() aggregate function. You can then filter out the records you want to keep by using the MIN() aggregate function on the column that is truly unique. </p>",2011-01-18 03:24:57.000,markdown
The reports of my demise have been greatly exaggerated,Thereportsofmydemisehavebeengreatlyexaggerated,"<p>I try not to talk about my job on this blog, but I heard a rumor that I was no longer working at the job I actually work at, if that makes any since. I am currently employed at a company called Recruitmax Software. I have no intention of leaving any time soon.</p><p>
</p><p>
Just wanted to report that the rumors of my demise have been greatly exaggerated. </p>",2011-01-18 03:24:57.000,markdown
JaxFusion Roundtable meeting on Monday,JaxFusion-Roundtable-meeting-on-Monday,"<p>The JaxFusion user group is having its next meeting this Monday. Here is a description of the meeting;</p><p>
</p><p>
This meeting we will be discussing JaxFusion and how it can best meet the needs of the Jacksonville ColdFusion User Community going foward. JaxFusion has been in place for a year and a half now and has had some great speakers and events, and the coming years can even be greater!</p><p>
</p><p>
This will be an open forum to express what you'd like to see JaxFusion provide for the community as well as how you might be willing to assist in improving and developing JaxFusion into a top notch User Group Community. We look forward to seeing everyone visit with some creative and fun ways to improve JaxFusion.</p><p>
</p><p>
For details, click on the this <a href=""http://www.jaxfusion.org/meeting.cfm"" target=""_blank"">link</a>. </p>",2011-01-18 03:24:57.000,markdown
Apache and ColdFusion MX 7.0.1 on Mac OS X 10.4,Apache-and-ColdFusion-MX-701-on-Mac-OS-X-104,"<p>A couple of little hangups when I tried to install ColdFusion MX 7.0.1 on my Mac. I set it up for Apache. I embarrased to say that I have never used Jrun or ColdFusion with Apache on Mac OS X. I always use the built in web server that comes with CF, but I wanted to use Apache this time.</p><p>
</p><p>
When installing ColdFusion, the installer will ask where the web root for your web server is located. It needs this to know where to install the cfide directory. On Mac OS X 10.4 the web root is located in /Library/Webserver/Documents/ folder. You can also install it in the sites folder in the User directory for your user. </p>",2011-01-18 03:24:57.000,markdown
Damon Cooper on new CFMX 7.0.1 features,Damon-Cooper-on-new-CFMX-701-features,"<p>Macromedia has a good overview of the new features in CFMX 7.0.1. This <a href=""http://www.macromedia.com/devnet/logged_in/dcooper_merrimack.html"" target=""_blank"">article</a> covers many of the new features, including CFC Proxy, RTF output and updated web services. I can not wait to start playing with these new features. </p>",2011-01-18 03:24:57.000,markdown
ColdFusion MX 7 now has Mac OS X installer,ColdFusionMX7nowhasMacOSXinstaller,"<p>As many of you have been reading, Macromedia released an update to ColdFusion MX 7. You can download the updater for version 7.0.1 from macromedia's <a href=""http://www.macromedia.com/support/coldfusion/downloads_updates.html#mx7"" target=""_blank"">website</a>. What got me exited was Macromedia finally has a Mac OS X installer for ColdFusion MX 7.0.1. </p>",2011-01-18 03:24:57.000,markdown
XSD validation in CFMX 6.1,XSDvalidationinCFMX61,"<p>CFMX 7 has builtin xsd validation using the xmlParse function. What about CFMX 6.1. There is a very neat udf on <a href=""http://www.cflib.org/"" target=""_blank"">cflib.org</a> site called <a href=""http://www.cflib.org/udf.cfm?ID=1145"" target=""_blank"">xsdValidate</a>.</p><p>
</p><p>
Here is an example using this udf in cfmx 6.1. <div class=""code""><FONT COLOR=MAROON>&lt;cfset err = structNew()&gt;</FONT><br>
<br>
<FONT COLOR=MAROON>&lt;cfset xmlUri = <FONT COLOR=BLUE>""<A TARGET=""_blank"" HREF=""file:///c:/test/bad.xml"">file:///c:/test/bad.xml</A>""</FONT>&gt;</FONT><br>
<FONT COLOR=MAROON>&lt;cfset xsdUri = <FONT COLOR=BLUE>""<A TARGET=""_blank"" HREF=""file:///c:/test/test.xsd"">file:///c:/test/test.xsd</A>""</FONT>&gt;</FONT><br>
<br>
<FONT COLOR=MAROON>&lt;cfoutput&gt;</FONT><br>
Valid: #xsdValidate(xmlUri, xsdUri, <FONT COLOR=BLUE>""""</FONT>, err)#<FONT COLOR=NAVY>&lt;br /&gt;</FONT><br>
<FONT COLOR=MAROON>&lt;/cfoutput&gt;</FONT><br>
<br>
<FONT COLOR=MAROON>&lt;cfdump var=<FONT COLOR=BLUE>""#err#""</FONT> label=<FONT COLOR=BLUE>""Information about the error, if any""</FONT>&gt;</FONT></div></p><p>
</p><p>
This udf requires the Xerces XML parser. It works by calling the underlying Java classes to validate the xml against the xsd file.</p><p>
</p><p>
Kudos to Sameul Neff who wrote this udf.</p>",2011-01-18 03:24:57.000,markdown
CFC function calls in pound signs,CFC-function-calls-in-pound-signs,"<p>I try to write as little code as I can get away with. Because of this, I make functions calls like this in my cfoutput tags.</p><p>
</p><p>
<div class=""code""><FONT COLOR=MAROON>&lt;cfoutput&gt;</FONT><br>
<br>
#myObj.getString()#<br>
<br>
<FONT COLOR=MAROON>&lt;/cfoutput&gt;</FONT></div></p><p>
</p><p>
This is a lot easier to write than the following;</p><p>
</p><p>
<div class=""code""><FONT COLOR=MAROON>&lt;cfset myString = myObj.getString() /&gt;</FONT><br>
<br>
<FONT COLOR=MAROON>&lt;cfoutput&gt;</FONT><br>
<br>
#myString#<br>
<br>
<FONT COLOR=MAROON>&lt;/cfoutput&gt;</FONT></div></p><p>
</p><p>
The problem I ran into is I was putting quotes around my function call, and it was adding a space inbetween the quotes and the beginning of the string.</p><p>
</p><p>
<div class=""code""><FONT COLOR=MAROON>&lt;cfoutput&gt;</FONT><br>
<br>
<FONT COLOR=BLUE>""#myString#""</FONT><br>
<br>
<FONT COLOR=MAROON>&lt;/cfoutput&gt;</FONT></div></p><p>
</p><p>
"" Actual String value""</p><p>
</p><p>
What happens is if the function does not have output=""no"" it defaults to true. So just like in a regular cfm page, the white space is added to the function. If you set the output=""no"", no white space will appear. The result will look like this;</p><p>
</p><p>
""Actual String value"" </p>",2011-01-18 03:24:57.000,markdown
IE 10 years old and Open Standards,IE10yearsoldandOpenStandards,"<p>I have been writting HTML before Netscape released their first browser. I was very exited when the first Netscape browsers came out because the used the table tag. </p><p>
</p><p>
This marks the tenth aniversary of the first Internet Explorer browser. Microsoft was late to the game, but they worked very hard to make it a better browser than the netscape browser. Many of the web developers I worked with gave up writting their code so it would work with both browsers. IE quickly surpassed Netscape as the most common browser.</p><p>
</p><p>
I certainly started to write my code so that it would correctly on IE first, and I would check that it worked on other browsers and operating systems.</p><p>
</p><p>
I jumped on the IE bandwagon for a couple of reasons. That was because they made it easy for developers to write for their browsers, and they supported open standards.</p><p>
</p><p>
With that, I would like to say, ""What have you done for me lately?"" It is almost like Microsoft has droped the ball. I still write my code so it will run on IE browsers, but I also make sure it runs in Mozila and Safari. I also test my HTML on Windows, Linux and Mac OS X computers. I believe that IE still holds around 90 percent market share.</p><p>
</p><p>
Hopefully Microsoft will catch up and embrace open standards again, but I am not holding my breath.</p>",2011-01-18 03:24:57.000,markdown
What is the greatest movie ever made?,Whatisthegreatestmovieevermade,"<p>I am going to watch a movie this afternoon with a bunch of friends. You might have heard of it, ""The Godfather"". Steven Spielberg says that ""The Godfather"" is the greatest movie ever made. I have added a flash poll that asks the question.</p><p>
</p><p>
If you disagree with Mr. Spielberg, please let me know. You can vote <a href=""http://www.fekke.com/index.cfm?fuseaction=home.poll"" target=""_blank"">here</a>. </p>",2011-01-18 03:24:57.000,markdown
Bulk transformations in SQL Server,BulktransformationsinSQLServer,"<p>One of the mistakes I have seen developers make is not using bulk transaformations in SQL. It does not matter if you use MS SQL Server, Oracle, DB2 or MySQL, all of the RDBMS's provide developers a way to perform bulk transformations of data.</p><p>
</p><p>
One of the powerful things about SQL is that you can update or insert thousands or millions of records with one SQl Statement. Here is a simple example. Lets say I have a thousand records in a table that have a bit column to determine if a record is active. I can set every record of that table to inactive with two lines of SQL.</p><p>
</p><p>
<div class=""code"">UPDATE myTable<br></p><p>
SET Active = 0;<br></p><p>
GO</div></p><p>
</p><p>
If I only want to set records in my table that have a certain value in another column to inactive, I can do that as well with a few lines of SQL.</p><p>
</p><p>
<div class=""code"">UPDATE myTable<br></p><p>
SET active = 0<br></p><p>
WHERE State = 'CA';<br></p><p>
GO</div></p><p>
</p><p>
If I need to populate all of the records of one table from another table, I can do that with one SQL statement as well;</p><p>
</p><p>
<div class=""code"">INSERT INTO myTable (firstName, Lastname, addressLine, City, State, Zip)<br></p><p>
SELECT fName, lName, Address1, City, StateProvince, ZipCode<br></p><p>
FROM impTempTable;<br></p><p>
GO</div></p>",2011-01-18 03:24:58.000,markdown
Using SOAP Request Headers in CFMX 6.1,UsingSOAPRequestHeadersinCFMX61,"<p>One of the developers I work with recently had a problem trying to make Web Service calls to a SOAP based Web method that requires Request Headers. I ran into the same problem about a year ago using CFMX 6.1. Request and response headers for web services are now built into CFMX 7. It is possible to get CFMX 6.1 to send request headers. Here is how you can do it with CFMX 6.1. The first thing you will have to do is make sure CFMX is patched to at least the 6.1 updater (6,1,0,83762) or the hf53566_61.jar hot fix. This patch will cause problems with trying to use cfdump to output the cfcatch variable, but there is also a patch for that as well.</p><p>
</p><p>
You will need to use the createObject function to create a web service object instead of using cfinvoke to be able to use the request header.</p><p>
</p><p>
<div class=""code""><FONT COLOR=MAROON>&lt;cfset WSObj = createObject(<FONT COLOR=BLUE>""webservice""</FONT>,<FONT COLOR=BLUE>""<A TARGET=""_blank"" HREF=""https://www.somecompany.com/services/somews.asmx?wsdl"">https://www.somecompany.com/services/somews.asmx?wsdl</A>""</FONT>) /&gt;</FONT></div></p><p>
</p><p>
Request headers are usually in the form of a XML object. You can use the CFMX's built features to create the xml object.</p><p>
</p><p>
<div class=""code""><FONT COLOR=MAROON>&lt;cfset doc = XMLNew() /&gt;</FONT>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<br></p><p>
<FONT COLOR=MAROON>&lt;cfset doc.Authentication = XmlElemNew(doc, <FONT COLOR=BLUE>""<A TARGET=""_blank"" HREF=""https://www.somecompany.com/services/"">https://www.somecompany.com/services/</A> ""</FONT>, <FONT COLOR=BLUE>""Authentication""</FONT>) /&gt;</FONT><br></p><p>
<FONT COLOR=MAROON>&lt;cfset doc.Authentication.username = XmlElemNew(doc, <FONT COLOR=BLUE>""username""</FONT>) /&gt;</FONT><br></p><p>
<FONT COLOR=MAROON>&lt;cfset doc.Authentication.username.XmlText = <FONT COLOR=BLUE>""myUsername""</FONT> /&gt;</FONT><br></p><p>
<FONT COLOR=MAROON>&lt;cfset doc.Authentication.password = XmlElemNew(doc, <FONT COLOR=BLUE>""password""</FONT>) /&gt;</FONT><br></p><p>
<FONT COLOR=MAROON>&lt;cfset doc.Authentication.password.XmlText = <FONT COLOR=BLUE>""myPassword""</FONT> /&gt;</FONT></div></p><p>
</p><p>
The resulting XML looks like this when serialized;</p><p>
</p><p>
<div class=""code""><FONT COLOR=GREEN>&lt;Authentication&gt;</FONT><br></p><p>
&nbsp;&nbsp;&nbsp;<FONT COLOR=NAVY>&lt;username&gt;</FONT>myUsername<FONT COLOR=NAVY>&lt;/username&gt;</FONT><br></p><p>
&nbsp;&nbsp;&nbsp;<FONT COLOR=NAVY>&lt;password&gt;</FONT>myPassword<FONT COLOR=NAVY>&lt;/password&gt;</FONT><br></p><p>
<FONT COLOR=GREEN>&lt;/Authentication&gt;</FONT></div></p><p>
</p><p>
The object that is passed to to the request header method requires the use of some java, but it is very simple. The first thing that needs to happen is to turn the ColdFusion XML Object into something that Java will understand. There is a function built into every ColdFusion XML object that returns a Java based XML object.</p><p>
</p><p>
<div class=""code""><FONT COLOR=MAROON>&lt;cfset jXMLdoc = doc.getDocumentElement() /&gt;</FONT></div></p><p>
</p><p>
Once you have the java based XML object, you will need to create a SOAPHeaderElement java object that will be passed into the web service object.</p><p>
</p><p>
<div class=""code""><FONT COLOR=MAROON>&lt;cfset headerElement = createObject(<FONT COLOR=BLUE>""java""</FONT>,<FONT COLOR=BLUE>""org.apache.axis.message.SOAPHeaderElement""</FONT>) /&gt;</FONT><br></p><p>
<FONT COLOR=MAROON>&lt;cfset headerElement.init(jXMLdoc) /&gt;</FONT><br></p><p>
<FONT COLOR=MAROON>&lt;cfset WSObj.setHeader(headerElement) /&gt;</FONT></div></p><p>
</p><p>
Now that the request header has been set in the web service object, it is safe to call the methods that require that request header.</p><p>
</p><p>
<div class=""code""><FONT COLOR=MAROON>&lt;cfset responseValue = WSObj.makeWSCall() /&gt;</FONT></div></p><p>
</p><p>
I plan on creating a web service on my web site that use request and responce headers. Thanks to Tom Jordahl and Damon Cooper who showed me how to get this to work in ColdFusion 6.1.</p><p>
</p><p>
ColdFusion MX 7 handles this now quite well by using addSOAPRequestHeader() function. There is no longer a need to call the underlying java to make these calls.</p>",2011-01-18 03:24:58.000,markdown
isNumeric function in MS T-SQL,isNumericfunctioninMSTSQL,"<p>I do a lot of data conversions with my current job. I use a lot string and date function that are provided in Microsoft SQL Server 2000 in order to validate column when doing my bulk inserts and updates. I came across one today that is in the books online, but I did not realize it was there.</p><p>
</p><p>
I use ColdFusion functions all the time like isDate and isNumeric to check variables for proper type. Here is an example of where these functions can be used in bulk inserts.</p><p>
</p><p>
<div class=""code"">USE myFakeDB;<br>
GO<br>
<br>
INSERT INTO myTable (oldCustomerID)<br>
SELECT CASE isNumeric(CustomerNumber)<br>
    WHEN 1 THEN CustomerNumber<br>
    ELSE 0<br>
END <br>
FROM myTempTable <br>
   LEFT JOIN myTable<br>
       ON myTempTable.CustomerNumber = myTable.oldCustomerID<br>
WHERE myTable.myPrimaryKey IS NULL;<br>
GO</div></p><p>
</p><p>
This will also work on bulk updates as well.</p>",2011-01-18 03:24:58.000,markdown
"Forget Google, I am using MXNA",ForgetGoogleIamusingMXNA,"<p>My blog was recently added to the MXNA list of feeds. The great thing so far is the feedback that I am getting from other developers. </p><p>
</p><p>
While trying to research a problem lately, I used Google and some other search engines to try to find the solution. After having no luck, I tried searching MXNA, and found the solutions I was looking for right on MXNA.</p><p>
</p><p>
One of the flaws in Search Engines is that they index everything. If you are using common words, you will get more search results that a human can possibly dig through. The nice thing about MXNA, I can just search the feeds that would normallly have the answer I was looking for. </p>",2011-01-18 03:24:58.000,markdown
Running CFMX 7 on the Fedora core,InstallingCFMX7onFedora,"<p>John Lyons, a friend and co-worker of mine has figured out how to install CFMX 7 on the fedora core. He will be posting to this blog soon with instructions on how to configure CFMX and Apache 2.0.</p><p>
</p><p>
It is tricky, but you can get it to work by manually configuring the connector to Apache. Macromedia does support CFMX with Red Hat, but not the Fedora core. Fedora is meant to be more expiramental than the standard Red Hat distro. </p>",2011-01-18 03:24:58.000,markdown
Google adds Blog search,GoogleaddsBlogsearch,"<p>Google has added the abilty to <a href=""http://google.com/blogsearch"">search blogs</a>. They are going to actual blog ping sites to gather their rss feeds. In their FAQ, they said they will add a form to submit your rss feed manually. </p>",2011-01-18 03:24:58.000,markdown
Macromedia ships Studio 8,Studio8Ships,<p>Macromedia is now shipping <a href=""http://www.macromedia.com/software/studio/"" target=""_blank"">Studio 8</a>. This edition has a lot of features made for designers. I am anxious to try out the new XSLT features in Dreamweaver. </p>,2011-01-18 03:24:58.000,markdown
iPod Nano day three,iPodNanodaythree,"<p>The iPod Nano is not compatiple with Firewire. When I plaugged mine in to my Mac at home, I was presented with an error message that I could charge the iPod, but I could not transfer data. It took a lot loinger to upload my music using USB. </p><p>
</p><p>
Other than that, I must admit, I realy love the color screen. It syncs all of my contacts and photos very nicely. This is also very good integration with the enhanced podcast. It is like having chapters that you can page through using the next song buttons. It will also display the different artwork for those chapters. </p><p>
</p><p>
The battery life is phenominal. I used my iPod Nano all weekend long with out recharging. According to Apple it has a 14 hour battery life. It only takes one and half hours to get an 80 percent charge. So far I am extremely impressed. </p>",2011-01-18 03:24:58.000,markdown
iPod Nano day One,iPodNanodayOne,"<p>Well I bought one. I got an <a href=""http://www.apple.com/ipodnano/"">iPod Nano</a> today. I have always been a fan of Apple's hardware, and this is the third one I have owned. </p><p>
</p><p>
A couple of things blew me away about this iPod. It has flash based memory, so it has much longer battery life. It also has a color screen, and synced all of my photos the first time I plugged it in. </p>",2011-01-18 03:24:58.000,markdown
Macromedia and CFEclipse,MacromediaEclipse,"<p>Ben Forta posted on his <a href=""http://www.forta.com/blog/index.cfm?mode=e&entry=1730"" target=""_blank"">blog</a> about how the Macromedia is supporting the CFEclipse project. Damon Cooper is leading an effort to support RDS in the Eclipse IDE.</p><p>
</p><p>
If you have not tried Eclipse yet, I highly recommend downloading it from eclipse.org. It is a open source and free IDE with a plugin system that allows anyone to add additional funtionality to it.</p><p>
</p><p>
It looks like Macromedia is trying to point designers back at Dreamweaver, and point coders to Eclipse. </p>",2011-01-18 03:24:59.000,markdown
iTunes 5.0 + Motorola ROKR + iPod Nano,iTunes50MotorolaROKRiPodNano,"<p>Apple released a whole bunch of new software and hardware today. Part of that is Motorola is releasing a phone that will work with the iTunes Music store. The service will be provided by Cingular.</p><p>
</p><p>
They also released iTunes 5.0 today as well. You can create multi-level playlists, and overall, it seems a lot faster on Windows. They also included Outlook integration. Hoorah!!!</p><p>
</p><p>
They came out with a new Mini replacement. The iPod nano replaces the harddrive with Flash memory. It also has a color screen. Very cool. I am thinking about picking one up. </p>",2011-01-18 03:24:59.000,markdown
XHTML and CSS validation,XHTMLandCSSvalidation,"<p>I just went through the process of making sure my site is XHTML 1.1 and CSS compliant. The W3C.org site has several validators that will inspect your code to make sure it is compliant. They will show line by line where there are problems in your code.</p><p>
</p><p>
Bottom line is that my site had a lot of compliance issues. I got them fixed, but here are some of the gotchas I ran into cleaning up my design.</p><p>
</p><p>
<div class=""code""><FONT COLOR=NAVY>&lt;br&gt;</FONT></div></p><p>
</p><p>
Since XHTML is a subset of XML, it follows all of the rules of having proper XML formating. I had a lot of breaking returns. Single tags require that you have a slash at the end, or a closing tag. Breaking returns should look like this;</p><p>
</p><p>
<div class=""code""><FONT COLOR=NAVY>&lt;br /&gt;</FONT></div></p><p>
</p><p>
It is also common to have paragraph returns in a single tag, but this is not proper either. Your paragraphs should be enclosed in beginning and end tags.</p><p>
</p><p>
<div class=""code""><FONT COLOR=NAVY>&lt;p&gt;</FONT><br>
Your paragraph here.<br>
<FONT COLOR=NAVY>&lt;/p&gt;</FONT></div></p><p>
</p><p>
For the 1.1 compliance you need to adhere to strict XHTML. Targets attributes are not allowed in href anchor tags. I have used target=""_blank"" to open up new windows, but I have had to replace them with the following syntax;</p><p>
</p><p>
<div class=""code""><FONT COLOR=GREEN>&lt;a href=<FONT COLOR=BLUE>""javascript:window.open('<A TARGET=""_blank"" HREF=""http://www.JaxFusion.org/"">http://www.JaxFusion.org/</A>','JaxFusion');""</FONT> title=<FONT COLOR=BLUE>""Home of the Jacksonville, FL ColdFusion User Group""</FONT>&gt;</FONT>JaxFusion<FONT COLOR=GREEN>&lt;/a&gt;</FONT><FONT COLOR=NAVY>&lt;br /&gt;</FONT></div> </p>",2011-01-18 03:24:59.000,markdown
